# Pathway	N-2-POLJUN-G_Coverage
UNMAPPED	1.0000000000
UNINTEGRATED	1.0000000000
UNINTEGRATED|unclassified	1.0000000000
PWY-101: photosynthesis light reactions	1.0000000000
PWY-101: photosynthesis light reactions|unclassified	1.0000000000
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	1.0000000000
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	1.0000000000
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	1.0000000000
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	1.0000000000
VALSYN-PWY: L-valine biosynthesis	1.0000000000
VALSYN-PWY: L-valine biosynthesis|unclassified	1.0000000000
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	1.0000000000
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	1.0000000000
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	1.0000000000
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	1.0000000000
PWY-7208: superpathway of pyrimidine nucleobases salvage	1.0000000000
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	1.0000000000
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	1.0000000000
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified	1.0000000000
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	1.0000000000
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	1.0000000000
PWY-5103: L-isoleucine biosynthesis III	1.0000000000
PWY-5103: L-isoleucine biosynthesis III|unclassified	1.0000000000
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	1.0000000000
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	1.0000000000
PWY-7221: guanosine ribonucleotides de novo biosynthesis	1.0000000000
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	1.0000000000
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	1.0000000000
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	1.0000000000
PWY-5973: cis-vaccenate biosynthesis	1.0000000000
PWY-5973: cis-vaccenate biosynthesis|unclassified	1.0000000000
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	1.0000000000
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	1.0000000000
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	1.0000000000
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	1.0000000000
PWY-7663: gondoate biosynthesis (anaerobic)	1.0000000000
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	1.0000000000
PWY-7977: L-methionine biosynthesis IV	1.0000000000
PWY-7977: L-methionine biosynthesis IV|unclassified	1.0000000000
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	1.0000000000
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	1.0000000000
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	1.0000000000
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	1.0000000000
PWY-6124: inosine-5'-phosphate biosynthesis II	1.0000000000
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	1.0000000000
PWY-6123: inosine-5'-phosphate biosynthesis I	1.0000000000
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	1.0000000000
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0.0009174382
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	0.0009174382
PHOTOALL-PWY: oxygenic photosynthesis	0.9296225640
PHOTOALL-PWY: oxygenic photosynthesis|unclassified	0.9296225640
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.0081462466
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	0.0081462466
PWY-7234: inosine-5'-phosphate biosynthesis III	0.9999999999
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	0.9999999999
HISTSYN-PWY: L-histidine biosynthesis	0.9999922610
HISTSYN-PWY: L-histidine biosynthesis|unclassified	0.9999922610
GLUTORN-PWY: L-ornithine biosynthesis I	1.0000000000
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	1.0000000000
PWY-5686: UMP biosynthesis I	0.9827960738
PWY-5686: UMP biosynthesis I|unclassified	0.9827960738
PWY-7790: UMP biosynthesis II	0.9827960738
PWY-7790: UMP biosynthesis II|unclassified	0.9827960738
PWY-7791: UMP biosynthesis III	0.9827960738
PWY-7791: UMP biosynthesis III|unclassified	0.9827960738
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0.9999263351
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	0.9999263351
PWY-1042: glycolysis IV	0.8947767545
PWY-1042: glycolysis IV|unclassified	0.8947767545
PWY-3001: superpathway of L-isoleucine biosynthesis I	0.0000001355
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	0.0000001355
HSERMETANA-PWY: L-methionine biosynthesis III	1.0000000000
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	1.0000000000
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.7156060723
FASYN-ELONG-PWY: fatty acid elongation -- saturated|unclassified	0.7156060723
THRESYN-PWY: superpathway of L-threonine biosynthesis	0.9999909152
THRESYN-PWY: superpathway of L-threonine biosynthesis|unclassified	0.9999909152
PWY-5723: Rubisco shunt	0.2609640639
PWY-5723: Rubisco shunt|unclassified	0.2609640639
PWY-2942: L-lysine biosynthesis III	0.9996432082
PWY-2942: L-lysine biosynthesis III|unclassified	0.9996432082
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	0.9517927759
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|unclassified	0.9517927759
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	0.9999994717
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	0.9999994717
ARO-PWY: chorismate biosynthesis I	0.9992312943
ARO-PWY: chorismate biosynthesis I|unclassified	0.9992312943
PWY66-409: superpathway of purine nucleotide salvage	0.0000543556
PWY66-409: superpathway of purine nucleotide salvage|unclassified	0.0000543556
PWY-7664: oleate biosynthesis IV (anaerobic)	0.6876677121
PWY-7664: oleate biosynthesis IV (anaerobic)|unclassified	0.6876677121
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0.9999999990
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified	0.9999999990
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	0.9999995766
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	0.9999995766
PWY-3781: aerobic respiration I (cytochrome c)	0.6968306179
PWY-3781: aerobic respiration I (cytochrome c)|unclassified	0.6968306179
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.9531042523
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	0.9531042523
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.6536421221
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|unclassified	0.6536421221
CALVIN-PWY: Calvin-Benson-Bassham cycle	0.8151050122
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	0.8151050122
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.9989241429
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified	0.9989241429
PWY0-862: (5Z)-dodecenoate biosynthesis I	0.6536421221
PWY0-862: (5Z)-dodecenoate biosynthesis I|unclassified	0.6536421221
PENTOSE-P-PWY: pentose phosphate pathway	0.2609640639
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	0.2609640639
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.9999971540
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	0.9999971540
PWY-6823: molybdopterin biosynthesis	0.9999986337
PWY-6823: molybdopterin biosynthesis|unclassified	0.9999986337
PWY-3841: folate transformations II (plants)	0.9387495877
PWY-3841: folate transformations II (plants)|unclassified	0.9387495877
PWY-6609: adenine and adenosine salvage III	0.9999999998
PWY-6609: adenine and adenosine salvage III|unclassified	0.9999999998
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.7981842997
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|unclassified	0.7981842997
PWY-7731: superpathway of photosynthetic hydrogen production	0.0731231515
PWY-7731: superpathway of photosynthetic hydrogen production|unclassified	0.0731231515
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0.9974702851
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	0.9974702851
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.0000038139
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|unclassified	0.0000038139
PWY-5097: L-lysine biosynthesis VI	0.7346453148
PWY-5097: L-lysine biosynthesis VI|unclassified	0.7346453148
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	0.9999114264
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	0.9999114264
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.0032602096
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	0.0032602096
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.0000001196
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	0.0000001196
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0.0000000000
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	0.0000000000
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	0.2456079651
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|unclassified	0.2456079651
PWY-6703: preQ0 biosynthesis	0.9949683256
PWY-6703: preQ0 biosynthesis|unclassified	0.9949683256
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.1756874840
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	0.1756874840
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	0.9759298723
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|unclassified	0.9759298723
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	0.9759298723
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|unclassified	0.9759298723
PWY-6700: queuosine biosynthesis I (de novo)	0.7189702689
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	0.7189702689
PWY-5695: inosine 5'-phosphate degradation	0.6360487129
PWY-5695: inosine 5'-phosphate degradation|unclassified	0.6360487129
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.0036545602
DAPLYSINESYN-PWY: L-lysine biosynthesis I|unclassified	0.0036545602
TRNA-CHARGING-PWY: tRNA charging	0.0000000000
TRNA-CHARGING-PWY: tRNA charging|unclassified	0.0000000000
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	0.6964010746
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|unclassified	0.6964010746
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.0000000000
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	0.0000000000
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0.7220247954
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	0.7220247954
PWY-5913: partial TCA cycle (obligate autotrophs)	0.0000000000
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	0.0000000000
PWY-7858: (5Z)-dodecenoate biosynthesis II	0.0339304135
PWY-7858: (5Z)-dodecenoate biosynthesis II|unclassified	0.0339304135
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.0376171986
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	0.0376171986
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0.0001024762
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	0.0001024762
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0.0729515248
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	0.0729515248
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.1974092378
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	0.1974092378
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.1974092378
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	0.1974092378
PANTO-PWY: phosphopantothenate biosynthesis I	0.4168214557
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified	0.4168214557
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.2928812204
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	0.2928812204
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.0019714817
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified	0.0019714817
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	0.0000000000
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)|unclassified	0.0000000000
PWY-6628: superpathway of L-phenylalanine biosynthesis	0.0000023837
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	0.0000023837
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0.7154207866
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified	0.7154207866
GLUCONEO-PWY: gluconeogenesis I	0.0000000000
GLUCONEO-PWY: gluconeogenesis I|unclassified	0.0000000000
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.0000000000
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|unclassified	0.0000000000
CITRULBIO-PWY: L-citrulline biosynthesis	0.0000010169
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified	0.0000010169
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	0.0014376120
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|unclassified	0.0014376120
PWY1ZNC-1: assimilatory sulfate reduction IV	0.3259216095
PWY1ZNC-1: assimilatory sulfate reduction IV|unclassified	0.3259216095
SO4ASSIM-PWY: assimilatory sulfate reduction I	0.3259216095
SO4ASSIM-PWY: assimilatory sulfate reduction I|unclassified	0.3259216095
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	0.0000000000
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	0.0000000000
PWY-4984: urea cycle	0.0000008474
PWY-4984: urea cycle|unclassified	0.0000008474
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0.0076680740
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|unclassified	0.0076680740
PWY-7238: sucrose biosynthesis II	0.0690539410
PWY-7238: sucrose biosynthesis II|unclassified	0.0690539410
TCA: TCA cycle I (prokaryotic)	0.0000000000
TCA: TCA cycle I (prokaryotic)|unclassified	0.0000000000
1CMET2-PWY: folate transformations III (E. coli)	0.0000000006
1CMET2-PWY: folate transformations III (E. coli)|unclassified	0.0000000006
PWY0-1296: purine ribonucleosides degradation	0.0000191850
PWY0-1296: purine ribonucleosides degradation|unclassified	0.0000191850
GLYOXYLATE-BYPASS: glyoxylate cycle	0.0027929451
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	0.0027929451
PWY-7199: pyrimidine deoxyribonucleosides salvage	0.8497540922
PWY-7199: pyrimidine deoxyribonucleosides salvage|unclassified	0.8497540922
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.0000000000
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|unclassified	0.0000000000
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.0000000000
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	0.0000000000
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	0.0000000610
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	0.0000000610
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	0.0000000452
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	0.0000000452
FERMENTATION-PWY: mixed acid fermentation	0.0000000000
FERMENTATION-PWY: mixed acid fermentation|unclassified	0.0000000000
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	0.0001517233
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|unclassified	0.0001517233
PWY-7560: methylerythritol phosphate pathway II	0.0000000000
PWY-7560: methylerythritol phosphate pathway II|unclassified	0.0000000000
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	0.0061438816
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|unclassified	0.0061438816
PWY-5941: glycogen degradation II	0.0000000006
PWY-5941: glycogen degradation II|unclassified	0.0000000006
PWY-5484: glycolysis II (from fructose 6-phosphate)	0.0000000000
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	0.0000000000
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	0.0000000000
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation|unclassified	0.0000000000
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	0.0000001742
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|unclassified	0.0000001742
PWY66-399: gluconeogenesis III	0.0000000000
PWY66-399: gluconeogenesis III|unclassified	0.0000000000
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	0.0000000002
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified	0.0000000002
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.0000000000
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|unclassified	0.0000000000
PWY0-1479: tRNA processing	0.0000000000
PWY0-1479: tRNA processing|unclassified	0.0000000000
PWY-6549: L-glutamine biosynthesis III	0.0000000000
PWY-6549: L-glutamine biosynthesis III|unclassified	0.0000000000
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	0.0000000008
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	0.0000000008
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	0.0000000000
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|unclassified	0.0000000000
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.0000000000
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	0.0000000000
PWY-6630: superpathway of L-tyrosine biosynthesis	0.0000000000
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	0.0000000000
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	0.0000000648
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|unclassified	0.0000000648
PWY-5690: TCA cycle II (plants and fungi)	0.0000000000
PWY-5690: TCA cycle II (plants and fungi)|unclassified	0.0000000000
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	0.0000000000
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)|unclassified	0.0000000000
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	0.0000000000
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|unclassified	0.0000000000
PWY-6353: purine nucleotides degradation II (aerobic)	0.0000000000
PWY-6353: purine nucleotides degradation II (aerobic)|unclassified	0.0000000000
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	0.0000000000
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	0.0000000000
ANAEROFRUCAT-PWY: homolactic fermentation	0.0000000000
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	0.0000000000
HISDEG-PWY: L-histidine degradation I	0.0000000000
HISDEG-PWY: L-histidine degradation I|unclassified	0.0000000000
PWY-6305: superpathway of putrescine biosynthesis	0.0000002625
PWY-6305: superpathway of putrescine biosynthesis|unclassified	0.0000002625
PWY0-1061: superpathway of L-alanine biosynthesis	0.0000000000
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	0.0000000000
